customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm,rfm_score,r_segment,f_segment,m_segment,rfm_segment,rfm_group
13589,36,2,379.65,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
17329,36,2,523.11,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
13579,36,2,467.04,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
14756,37,1,738.96,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
14539,37,2,537.48,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
14987,37,2,326.40,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
16616,37,2,500.42,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
16343,38,2,370.48,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
15949,38,2,364.72,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
15901,38,3,363.88,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
14675,38,1,604.75,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
13899,38,2,388.52,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
13502,38,3,292.00,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
16185,38,2,529.41,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
12452,38,3,428.57,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
14335,38,2,468.26,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
13569,39,2,373.75,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
17453,39,2,486.72,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
17371,39,3,423.89,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
16352,39,2,494.44,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
17432,40,2,365.76,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
12658,40,1,686.05,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
12504,40,4,114.00,4,4,1,441,9,4-Active,4-Usually Frequent,1-Least Spend,Potential Loyalist,Mid Value
12904,40,2,509.58,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
13673,40,2,396.92,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
15645,40,1,612.01,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
16446,22,3,2.90,5,3,1,531,9,5-Most Active,3-Normal Frequent,1-Least Spend,Potential Loyalist,Mid Value
16399,41,2,408.57,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
18040,41,2,357.20,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
15963,41,2,470.76,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
17555,41,2,483.26,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
14157,41,3,400.43,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
18127,41,3,348.73,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
17384,41,2,336.40,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
17425,41,2,759.17,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
12498,43,3,403.70,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
18276,43,3,323.36,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
12603,43,1,739.20,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
18034,43,2,422.88,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
17397,44,2,696.41,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
17330,44,2,363.90,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
16070,44,2,852.15,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
14416,44,2,490.22,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
17080,44,3,285.50,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
12847,44,1,871.54,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
17985,44,1,634.95,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
12991,45,2,503.76,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
18246,45,2,596.10,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
16999,45,2,484.82,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
14851,45,2,511.35,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
15967,45,2,418.83,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
16855,45,2,328.40,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
16916,45,2,576.26,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
17564,46,3,454.01,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
18123,46,2,589.44,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
17357,46,2,388.14,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
13058,46,3,271.40,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
13066,46,3,430.90,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
14725,46,1,718.08,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
15720,46,1,598.73,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
12374,47,1,742.93,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
16504,47,1,484.38,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
16478,47,3,331.00,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
14862,47,2,841.20,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
17235,47,2,550.06,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
12508,48,2,398.27,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
15599,48,2,761.74,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
16930,48,3,380.55,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
14882,48,2,589.70,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
14520,23,2,270.60,5,2,2,522,9,5-Most Active,2-Less Frequent,2-Less Spend,Recent Customers,Mid Value
15429,48,3,364.90,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
14382,48,1,626.07,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
15557,50,1,473.65,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
13732,50,1,491.86,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
13557,50,2,584.06,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
13727,50,2,333.48,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
13817,51,2,382.98,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
13606,51,3,280.54,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
12544,51,2,355.70,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
12844,51,2,325.96,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
12981,51,2,372.22,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
15830,51,2,547.70,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
14765,51,3,254.11,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
15184,51,2,406.76,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
17197,51,1,1013.01,4,1,4,414,9,4-Active,1-Least Frequent,4-Much Spend,Promising,Mid Value
14240,52,2,890.34,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
14050,53,2,746.36,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
18164,53,2,394.70,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
17637,53,2,547.06,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
15103,53,2,703.36,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
16505,53,1,777.60,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
15066,53,2,760.59,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
13587,53,3,347.00,4,3,2,432,9,4-Active,3-Normal Frequent,2-Less Spend,Potential Loyalist,Mid Value
16284,53,2,823.97,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
16732,53,1,603.75,4,2,3,423,9,4-Active,2-Less Frequent,3-Normal Spend,Promising,Mid Value
15807,72,3,903.90,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13092,92,6,459.83,3,4,2,342,9,3-Normal,4-Usually Frequent,2-Less Spend,Need Attention,Mid Value
14164,92,2,1631.77,3,2,4,324,9,3-Normal,2-Less Frequent,4-Much Spend,Need Attention,Mid Value
12694,92,2,869.67,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15164,90,3,843.05,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15332,388,4,1661.06,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
14651,89,2,654.60,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16882,88,3,705.12,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15339,88,3,557.57,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17406,352,5,1928.72,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
15244,87,2,631.57,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15048,87,5,380.57,3,4,2,342,9,3-Normal,4-Usually Frequent,2-Less Spend,Need Attention,Mid Value
15322,86,2,602.97,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15315,86,3,551.54,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13049,86,2,656.68,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13689,85,1,910.00,3,2,4,324,9,3-Normal,2-Less Frequent,4-Much Spend,Need Attention,Mid Value
16380,83,1,1780.59,3,2,4,324,9,3-Normal,2-Less Frequent,4-Much Spend,Need Attention,Mid Value
16518,83,3,480.92,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16725,324,8,775.07,1,5,3,153,9,1-Churned,5-Most Frequent,3-Normal Spend,At Risk,Mid Value
14529,82,3,620.04,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16385,82,3,555.89,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
14451,82,2,662.59,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
14128,82,2,637.50,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16136,81,3,709.38,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17064,80,3,859.35,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
12908,80,4,246.00,3,4,2,342,9,3-Normal,4-Usually Frequent,2-Less Spend,Need Attention,Mid Value
14421,79,2,813.11,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
12612,79,2,643.59,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
18160,79,2,638.06,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13487,79,3,575.40,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13035,79,3,886.63,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13034,76,2,642.77,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17734,75,3,700.63,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16734,74,3,650.51,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13637,74,3,810.50,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
12596,73,2,618.27,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17462,73,3,662.94,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13849,73,2,1537.95,3,2,4,324,9,3-Normal,2-Less Frequent,4-Much Spend,Need Attention,Mid Value
13404,23,2,252.49,5,2,2,522,9,5-Most Active,2-Less Frequent,2-Less Spend,Recent Customers,Mid Value
16099,72,3,731.90,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
18149,72,3,612.08,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15754,72,4,455.67,3,4,2,342,9,3-Normal,4-Usually Frequent,2-Less Spend,Need Attention,Mid Value
18228,72,3,769.20,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15777,263,5,1021.61,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
17420,72,3,598.83,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17354,72,1,1393.06,3,2,4,324,9,3-Normal,2-Less Frequent,4-Much Spend,Need Attention,Mid Value
12556,72,2,603.71,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
14147,71,3,468.40,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17361,71,3,488.20,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
14532,258,4,932.85,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
16768,69,5,458.04,3,4,2,342,9,3-Normal,4-Usually Frequent,2-Less Spend,Need Attention,Mid Value
16023,68,3,719.81,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15806,68,3,784.58,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17004,68,2,1412.94,3,2,4,324,9,3-Normal,2-Less Frequent,4-Much Spend,Need Attention,Mid Value
12585,256,4,1982.81,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
12398,67,1,1635.66,3,2,4,324,9,3-Normal,2-Less Frequent,4-Much Spend,Need Attention,Mid Value
15990,66,2,792.11,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
14754,66,2,638.05,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16208,66,2,664.26,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17646,241,4,995.66,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
16418,66,3,675.27,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17545,65,3,645.96,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17414,65,2,778.00,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17459,65,2,657.30,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
18239,240,5,1561.61,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
13812,64,3,539.00,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16714,240,4,911.53,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
15478,62,2,1441.42,3,2,4,324,9,3-Normal,2-Less Frequent,4-Much Spend,Need Attention,Mid Value
15865,62,3,895.13,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13566,62,2,874.71,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13617,62,3,544.18,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16969,61,3,650.41,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16306,235,9,602.27,1,5,3,153,9,1-Churned,5-Most Frequent,3-Normal Spend,At Risk,Mid Value
16960,60,3,507.05,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15018,60,4,456.26,3,4,2,342,9,3-Normal,4-Usually Frequent,2-Less Spend,Need Attention,Mid Value
16706,59,3,531.35,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16367,59,2,804.49,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17076,58,3,841.08,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17351,58,3,587.15,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15651,58,3,646.30,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16221,58,3,864.86,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
12808,58,3,483.65,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
12625,233,3,2614.32,1,3,5,135,9,1-Churned,3-Normal Frequent,5-Most Spend,At Risk,Mid Value
14636,58,2,609.85,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
14815,58,2,778.50,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13952,233,3,3246.091,1,3,5,135,9,1-Churned,3-Normal Frequent,5-Most Spend,At Risk,Mid Value
12944,57,2,604.51,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17703,57,3,798.74,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13592,57,4,247.96,3,4,2,342,9,3-Normal,4-Usually Frequent,2-Less Spend,Need Attention,Mid Value
14412,57,3,761.33,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15468,57,5,438.46,3,4,2,342,9,3-Normal,4-Usually Frequent,2-Less Spend,Need Attention,Mid Value
14592,57,3,570.46,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
15809,57,6,399.21,3,4,2,342,9,3-Normal,4-Usually Frequent,2-Less Spend,Need Attention,Mid Value
14150,57,2,658.64,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
18035,57,3,730.40,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
16357,55,3,658.88,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13759,55,2,659.41,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
12357,55,1,6207.67,3,1,5,315,9,3-Normal,1-Least Frequent,5-Most Spend,About To Sleep,Mid Value
18150,54,3,566.58,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
13643,53,3,519.44,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17886,53,3,899.61,3,3,3,333,9,3-Normal,3-Normal Frequent,3-Normal Spend,Potential Loyalist,Mid Value
17242,130,2,1135.04,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
12458,93,2,947.40,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
12372,93,3,1298.04,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
18235,93,3,1796.48,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
17905,93,4,800.24,2,4,3,243,9,2-Churning,4-Usually Frequent,3-Normal Spend,At Risk,Mid Value
13741,93,4,666.33,2,4,3,243,9,2-Churning,4-Usually Frequent,3-Normal Spend,At Risk,Mid Value
12728,93,4,836.33,2,4,3,243,9,2-Churning,4-Usually Frequent,3-Normal Spend,At Risk,Mid Value
14475,93,6,799.82,2,4,3,243,9,2-Churning,4-Usually Frequent,3-Normal Spend,At Risk,Mid Value
14934,94,3,1888.84,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
16281,94,1,2062.06,2,2,5,225,9,2-Churning,2-Less Frequent,5-Most Spend,At Risk,Mid Value
17950,94,4,472.12,2,4,3,243,9,2-Churning,4-Usually Frequent,3-Normal Spend,At Risk,Mid Value
14609,94,4,601.56,2,4,3,243,9,2-Churning,4-Usually Frequent,3-Normal Spend,At Risk,Mid Value
13515,94,4,891.12,2,4,3,243,9,2-Churning,4-Usually Frequent,3-Normal Spend,At Risk,Mid Value
17770,220,5,1143.27,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
17788,95,2,1117.90,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
16122,95,4,684.42,2,4,3,243,9,2-Churning,4-Usually Frequent,3-Normal Spend,At Risk,Mid Value
16573,95,4,648.41,2,4,3,243,9,2-Churning,4-Usually Frequent,3-Normal Spend,At Risk,Mid Value
14828,218,3,2139.76,1,3,5,135,9,1-Churned,3-Normal Frequent,5-Most Spend,At Risk,Mid Value
17152,216,4,1503.50,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
12412,96,3,1226.88,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
13475,213,4,1431.78,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
12545,97,2,1000.39,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
14740,213,4,1423.21,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
14561,97,3,1080.76,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
12590,212,3,9861.38,1,3,5,135,9,1-Churned,3-Normal Frequent,5-Most Spend,At Risk,Mid Value
18189,99,3,1084.34,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
12516,99,2,1312.06,2,3,4,234,9,2-Churning,3-Normal Frequent,4-Much Spend,At Risk,Mid Value
18273,24,3,204.00,5,3,1,531,9,5-Most Active,3-Normal Frequent,1-Least Spend,Potential Loyalist,Mid Value
15508,211,6,1000.27,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
16520,208,4,1036.62,1,4,4,144,9,1-Churned,4-Usually Frequent,4-Much Spend,Cannot Lose Them,Mid Value
